CC,AS,start,uids,first_isp,googlepdns,cloudflare,opendns,quad9,level3,neustar,he,first_others,nb_https,nb_AAAA,nb_A,nb_A_dup,nb_dup_A,dups_isp,dups_pdns,isp_pdns,isp_others,dups_others,dups_long,zombie_1,zombie_2,z_ISP,z_PDNS,z_others,first_3s,first_10s,sum_delay,max_delay
NG,AS37587,1738081800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,AS8256,1738096200,3,1,0,2,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70536208152771,1.0382890701293945
PL,AS8256,1738103400,1,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6158308982849121,0.6158308982849121
FR,AS197618,1738081800,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6241741180419922,0.6241741180419922
FR,AS197618,1738089000,2,0,2,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2106940746307373,0.6143300533294678
IT,AS13253,1738053000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3506760597229004,1.3506760597229004
IT,AS13253,1738060200,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8127269744873047,0.8127269744873047
PL,AS197734,1738053000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09068107604980469,0.09068107604980469
PL,AS197734,1738060200,29,29,0,0,0,0,0,0,0,0,0,0,29,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,15.224992036819458,1.2163729667663574
IT,AS204546,1738038600,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8705339431762695,1.8705339431762695
IT,AS204546,1738045800,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395319938659668,1.2395319938659668
UA,AS198124,1738038600,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.749950885772705,1.749950885772705
UA,AS198124,1738045800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT,AS12527,1738060200,2,0,1,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4.276948928833008,2.362545967102051
PT,AS12527,1738067400,1,0,0,0,0,0,0,0,0,1,0,1,1,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,1.0756111145019531,1.0756111145019531
FR,AS47160,1738074600,74,0,1,69,0,0,3,0,0,1,71,3,74,7,12,0,7,0,0,0,0,0,0,0,0,0,0,0,36.371331214904785,1.2341270446777344
FR,AS47160,1738081800,1,0,0,1,0,0,0,0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28132104873657227,0.28132104873657227
NL,AS206294,1738045800,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8244149684906006,0.8244149684906006
NL,AS206294,1738053000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT,AS203726,1738096200,4,0,4,0,0,0,0,0,0,0,0,0,4,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6457550525665283,1.303678035736084
IT,AS203726,1738103400,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2687289714813232,1.2687289714813232
GB,AS64080,1738045800,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1292328834533691,1.1292328834533691
GB,AS64080,1738053000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,AS24777,1738024200,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4762470722198486,1.4762470722198486
AT,AS24777,1738031400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES,AS211874,1738089000,29,0,1,24,0,0,0,0,0,4,26,26,29,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18.13929271697998,1.1551671028137207
ES,AS211874,1738096200,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610806941986084,0.610806941986084
ES,AS200521,1738081800,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6349670886993408,1.6349670886993408
ES,AS200521,1738089000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1362769603729248,1.1362769603729248
IE,AS60277,1738053000,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4700350761413574,0.4700350761413574
IE,AS60277,1738060200,5,0,5,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.337908029556274,2.25266695022583
FR,AS2457,1738067400,2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1.8414428234100342,1.1983609199523926
FR,AS2457,1738074600,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6027460098266602,1.0684669017791748
BG,AS60441,1738081800,4,0,3,1,0,0,0,0,0,0,3,0,4,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1.9128210544586182,0.7900519371032715
BG,AS60441,1738089000,7,0,4,3,0,0,0,0,0,0,3,0,7,5,11,0,5,0,0,0,0,0,0,0,0,0,0,0,5.7806620597839355,1.9189550876617432
FI,AS25213,1738031400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FI,AS25213,1738038600,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6364970207214355,4.6364970207214355
HU,AS2547,1738053000,2,1,0,0,0,0,0,0,0,1,2,0,2,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1.1176741123199463,0.5665700435638428
HU,AS2547,1738060200,3,3,0,0,0,0,0,0,0,0,2,1,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3.5304629802703857,1.1830980777740479
GB,AS211309,1738089000,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08219194412231445,0.08219194412231445
GB,AS211309,1738096200,20,0,0,0,0,0,0,0,0,20,0,0,20,20,20,0,0,0,0,20,0,0,0,0,0,0,0,0,14.633984565734863,1.205125093460083
CZ,AS215604,1738067400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,AS215604,1738074600,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0258119106292725,1.0258119106292725
IT,AS7018,1738053000,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6106529235839844,1.6106529235839844
IT,AS7018,1738060200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT,AS62275,1738096200,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309704065322876,0.309704065322876
IT,AS62275,1738103400,6,6,0,0,0,0,0,0,0,0,0,0,6,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,8.469347953796387,2.2785139083862305
UA,AS204892,1738038600,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378338098526001,0.378338098526001
UA,AS204892,1738045800,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0910310745239258,1.0910310745239258
MK,AS13335,1738060200,1,0,0,1,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6613950729370117,0.6613950729370117
MK,AS13335,1738067400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK,AS13335,1738089000,7,0,0,5,0,0,0,0,0,2,0,7,7,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,3.573746919631958,0.9180219173431396
SK,AS13335,1738096200,2,0,0,2,0,0,0,0,0,0,0,2,2,2,27,0,4,0,0,0,5,0,0,0,0,0,0,0,1.365508794784546,0.9442598819732666
DE,AS12337,1738067400,4,2,2,0,0,0,0,0,0,0,0,0,4,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6475701332092285,1.2032570838928223
DE,AS12337,1738074600,6,6,0,0,0,0,0,0,0,0,0,6,6,6,34,11,0,0,0,0,0,0,0,0,0,0,0,0,3.1035139560699463,1.0952579975128174
AL,AS204285,1738096200,172,0,172,0,0,0,0,0,0,0,171,0,170,20,34,0,14,0,0,0,7,0,0,0,0,0,0,0,98.60766816139221,1.6669979095458984
AL,AS204285,1738103400,45,0,45,0,0,0,0,0,0,0,44,0,41,4,38,0,0,0,0,0,4,0,0,0,0,0,0,0,28.92658543586731,1.5029749870300293
IT,AS206655,1738067400,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5785019397735596,0.5785019397735596
