RR Type,0,43,1343,
RR Type,0,46,6728,
RR Type,0,47,3539,
RR Type,0,48,17,
UsefulQueries,0,0,947,
UsefulQueries,0,1,1005,
Z-Error Flags,0,0,9776,
Z-Error Flags,0,256,2,
Z-Error Flags,0,384,1,
root-QR,0,0,1952,
root-QR,0,1,2,
root-QR,0,3,2438,
